DATAFLOW,LAST UPDATE,freq,unit,sex,startime,acl00,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Personal care except eating,France,2010,96.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Personal care except eating,Italy,2000,98.62,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Personal care except eating,Italy,2010,98.9,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Personal care except eating,Lithuania,2000,98.19,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Personal care except eating,Latvia,2000,97.42,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Work and study,Belgium,2000,1.09,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Work and study,Belgium,2010,0.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Work and study,Bulgaria,2000,1.14,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Work and study,Germany,2000,0.98,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Work and study,Germany,2010,1.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Work and study,Estonia,2000,1.78,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Work and study,Estonia,2010,1.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Work and study,Greece,2010,0.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Work and study,Spain,2000,1.24,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Work and study,Spain,2010,1.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Work and study,France,2000,1.15,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Work and study,France,2010,0.8,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Work and study,Italy,2000,0.72,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Work and study,Italy,2010,0.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Work and study,Lithuania,2000,1.30,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Work and study,Latvia,2000,1.56,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Household and family care and related travel,Belgium,2000,0.28,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Household and family care and related travel,Belgium,2010,0.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Household and family care and related travel,Bulgaria,2000,0.09,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Household and family care and related travel,Germany,2000,0.34,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Household and family care and related travel,Germany,2010,0.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Household and family care and related travel,Estonia,2000,0.54,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Household and family care and related travel,Estonia,2010,0.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Household and family care and related travel,Greece,2010,0.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Household and family care and related travel,Spain,2000,0.21,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Household and family care and related travel,Spain,2010,0.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Household and family care and related travel,France,2000,0.16,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Household and family care and related travel,France,2010,0.5,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Household and family care and related travel,Italy,2000,0.19,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Household and family care and related travel,Italy,2010,0.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Household and family care and related travel,Lithuania,2000,0.16,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Household and family care and related travel,Latvia,2000,0.42,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,"Leisure, social and associative life except TV and video",Belgium,2000,0.85,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,"Leisure, social and associative life except TV and video",Belgium,2010,0.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,"Leisure, social and associative life except TV and video",Bulgaria,2000,0.18,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,"Leisure, social and associative life except TV and video",Germany,2000,0.49,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,"Leisure, social and associative life except TV and video",Germany,2010,0.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,"Leisure, social and associative life except TV and video",Estonia,2000,0.46,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,"Leisure, social and associative life except TV and video",Estonia,2010,0.5,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,"Leisure, social and associative life except TV and video",Greece,2010,0.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,"Leisure, social and associative life except TV and video",Spain,2000,1.43,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,"Leisure, social and associative life except TV and video",Spain,2010,0.9,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,"Leisure, social and associative life except TV and video",France,2000,0.59,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,"Leisure, social and associative life except TV and video",France,2010,0.9,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,"Leisure, social and associative life except TV and video",Italy,2000,0.30,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,"Leisure, social and associative life except TV and video",Italy,2010,0.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,"Leisure, social and associative life except TV and video",Lithuania,2000,0.11,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,"Leisure, social and associative life except TV and video",Latvia,2000,0.29,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Television and video,Belgium,2000,0.14,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Television and video,Belgium,2010,0.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Television and video,Bulgaria,2000,0.03,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Television and video,Germany,2000,0.08,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Television and video,Germany,2010,0.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Television and video,Estonia,2000,0.02,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Television and video,Estonia,2010,0.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Television and video,Greece,2010,0.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Television and video,Spain,2000,0.07,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Television and video,Spain,2010,0.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Television and video,France,2000,0.12,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Television and video,France,2010,0.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Television and video,Italy,2000,0.04,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Television and video,Italy,2010,0.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Television and video,Lithuania,2000,0.02,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Television and video,Latvia,2000,0.02,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Travel to/from work/study,Belgium,2000,0.09,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Travel to/from work/study,Belgium,2010,0.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Travel to/from work/study,Bulgaria,2000,0.04,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Travel to/from work/study,Germany,2000,0.10,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Travel to/from work/study,Germany,2010,0.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Travel to/from work/study,Estonia,2000,0.09,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Travel to/from work/study,Estonia,2010,0.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Travel to/from work/study,Greece,2010,0.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Travel to/from work/study,Spain,2000,0.05,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Travel to/from work/study,Spain,2010,0.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Travel to/from work/study,France,2000,0.16,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Travel to/from work/study,France,2010,0.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Travel to/from work/study,Italy,2000,0.05,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Travel to/from work/study,Italy,2010,0.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Travel to/from work/study,Lithuania,2000,0.07,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Travel to/from work/study,Latvia,2000,0.08,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Unspecified time use and travel,Belgium,2000,0.23,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Unspecified time use and travel,Belgium,2010,0.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Unspecified time use and travel,Bulgaria,2000,0.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Unspecified time use and travel,Germany,2000,0.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Unspecified time use and travel,Germany,2010,0.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Unspecified time use and travel,Estonia,2000,0.02,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Unspecified time use and travel,Estonia,2010,0.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Unspecified time use and travel,Greece,2010,0.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Unspecified time use and travel,Spain,2000,0.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Unspecified time use and travel,Spain,2010,0.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Unspecified time use and travel,France,2000,0.11,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Unspecified time use and travel,France,2010,0.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Unspecified time use and travel,Italy,2000,0.03,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Unspecified time use and travel,Italy,2010,0.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Unspecified time use and travel,Lithuania,2000,0.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Unspecified time use and travel,Latvia,2000,0.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Total,Belgium,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Total,Belgium,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Total,Bulgaria,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Total,Germany,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Total,Germany,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Total,Estonia,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Total,Estonia,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Total,Greece,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Total,Spain,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Total,Spain,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Total,France,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Total,France,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Total,Italy,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Total,Italy,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Total,Lithuania,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:10 to 04:19,Total,Latvia,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:20 to 04:29,Eating,Belgium,2000,0.40,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:20 to 04:29,Eating,Belgium,2010,0.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:20 to 04:29,Eating,Bulgaria,2000,0.08,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:20 to 04:29,Eating,Germany,2000,0.31,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:20 to 04:29,Eating,Germany,2010,0.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:20 to 04:29,Eating,Estonia,2000,0.19,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:20 to 04:29,Eating,Estonia,2010,0.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:20 to 04:29,Eating,Greece,2010,0.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:20 to 04:29,Eating,Spain,2000,0.07,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:20 to 04:29,Eating,Spain,2010,0.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:20 to 04:29,Eating,France,2000,0.65,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:20 to 04:29,Eating,France,2010,0.5,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:20 to 04:29,Eating,Italy,2000,0.12,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:20 to 04:29,Eating,Italy,2010,0.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:20 to 04:29,Eating,Lithuania,2000,0.25,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:20 to 04:29,Eating,Latvia,2000,0.30,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:20 to 04:29,Personal care except eating,Belgium,2000,96.94,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:20 to 04:29,Personal care except eating,Belgium,2010,98.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:20 to 04:29,Personal care except eating,Bulgaria,2000,98.21,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 04:20 to 04:29,Personal care except eating,Germany,2000,97.46,,
